,attributedConversions14d,attributedConversions14dSameSKU,attributedConversions1d,attributedConversions1dSameSKU,attributedConversions30d,attributedConversions30dSameSKU,attributedConversions7d,attributedConversions7dSameSKU,attributedSales14d,attributedSales14dSameSKU,attributedSales1d,attributedSales1dSameSKU,attributedSales30d,attributedSales30dSameSKU,attributedSales7d,attributedSales7dSameSKU,attributedUnitsOrdered14d,attributedUnitsOrdered1d,attributedUnitsOrdered30d,attributedUnitsOrdered7d,campaignId,campaignName,clicks,cost,impressions,keywordId,keywordText,matchType,query
249,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,1,2.41,5,254665359658369,travel travel adapter,BROAD,travel charger adapter
250,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,1,2.45,2,254665359658369,travel travel adapter,BROAD,travel charger adapters
251,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,1,1.9300000000000002,3,254665359658369,travel travel adapter,BROAD,tryace 2000w travel adapter
252,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,1,2.45,2,254665359658369,travel travel adapter,BROAD,univeral travel adapters
253,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,1,1.8,20,156063321331761,european wall charger,BROAD,european wall charger
254,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,3,3.91,20,163150366119661,travel chargers and usb ports,BROAD,travel usb charger multi port
255,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.42,910,240547944366626,iphone cord braided,BROAD,iphone cords braided
256,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.34,3,178430389423454,mfi certified iphone cable,BROAD,iphone mfi certified charging cables
257,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,109119336754127,lightning manual,1,3.67,1,122329002765611,certified iphone cable,BROAD,cables iphone x apple certified
258,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,8.83,23,122329002765611,certified iphone cable,BROAD,certified iphone x charging cables
259,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,109119336754127,lightning manual,1,3.92,405,122329002765611,certified iphone cable,BROAD,iphone cable certified
260,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,3.32,242,122329002765611,certified iphone cable,BROAD,iphone cables apple certified
261,1,0,1,0,1,0,1,0,27.99,0.0,27.99,0.0,27.99,0.0,27.99,0.0,1,1,1,1,109119336754127,lightning manual,1,1.6,56,122329002765611,certified iphone cable,BROAD,iphone charging cable apple certified
262,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,109119336754127,lightning manual,6,13.18,2110,246154413040815,certified lightning cable,BROAD,apple certified lightning cable
263,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.49,63,246154413040815,certified lightning cable,BROAD,lightning cable apple certified
264,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,3.43,5,246154413040815,certified lightning cable,BROAD,mifi certified lightning cable
265,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,109119336754127,lightning manual,1,3.02,1,246154413040815,certified lightning cable,BROAD,usb to lightning cable certified
266,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.93,22,90767764965543,certified apple charger,BROAD,apple certified iphone charger
267,1,0,1,0,1,0,1,0,27.99,0.0,27.99,0.0,27.99,0.0,27.99,0.0,1,1,1,1,109119336754127,lightning manual,5,9.51,907,90767764965543,certified apple charger,BROAD,iphone charger apple certified
268,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,0.8,2,77489060147139,certified apple cord,BROAD,apple certified fast charging cord
269,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,109119336754127,lightning manual,1,2.13,2,77489060147139,certified apple cord,BROAD,apple certified iphone quick charger cords
270,2,0,0,0,2,0,2,0,53.98,0.0,0.0,0.0,53.98,0.0,53.98,0.0,2,0,2,2,109119336754127,lightning manual,1,2.85,1,77489060147139,certified apple cord,BROAD,apple certified lighting cords for iphone fast charge
271,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.35,2,77489060147139,certified apple cord,BROAD,apple cord certified
272,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,6.96,7,77489060147139,certified apple cord,BROAD,apple iphone 6s charger cord apple certified
273,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,109119336754127,lightning manual,1,2.8200000000000003,8,77489060147139,certified apple cord,BROAD,apple phone charger cord certified
274,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.03,4,77489060147139,certified apple cord,BROAD,ipad mini 4 charger cord apple certified
275,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.5899999999999999,83,77489060147139,certified apple cord,BROAD,iphone charging cords apple certified
276,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.31,33,77489060147139,certified apple cord,BROAD,iphone cord apple certified
277,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,3,10.54,547,77489060147139,certified apple cord,BROAD,iphone cords apple certified
278,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,109119336754127,lightning manual,1,2.07,1,77489060147139,certified apple cord,BROAD,lightening cord apple certified
279,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.91,1106,77489060147139,certified apple cord,BROAD,lightening cords apple certified
280,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.55,159,77489060147139,certified apple cord,BROAD,lightning cords apple certified
281,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,4.77,175,19542885210044,certified iphone charger cable,BROAD,certified iphone charger cable
282,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.83,820,137214944869052,iphone charger 6ft,BROAD,6ft iphone charger
283,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.69,8,137214944869052,iphone charger 6ft,BROAD,6ft iphone charger gator
284,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,3.87,1,137214944869052,iphone charger 6ft,BROAD,colored 3ft+6ft+iphone+charger
285,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,109119336754127,lightning manual,3,6.7,2212,137214944869052,iphone charger 6ft,BROAD,iphone charger 6ft
286,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.94,11,212013785689413,iphone cable 6ft,BROAD,iphone 7 cable 6ft
287,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.64,1469,212013785689413,iphone cable 6ft,BROAD,iphone cable 6ft
288,2,0,2,0,2,0,2,0,53.98,0.0,53.98,0.0,53.98,0.0,53.98,0.0,2,2,2,2,109119336754127,lightning manual,4,13.8,282,212013785689413,iphone cable 6ft,BROAD,iphone charging cable 6ft
289,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,0.96,1342,174271520096051,lightning cable 6ft,BROAD,6ft lightning cable
290,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.77,80,174271520096051,lightning cable 6ft,BROAD,apple 6ft lightning cable
291,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,7.16,2619,174271520096051,lightning cable 6ft,BROAD,lightning cable 6ft
292,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,5.55,50,174271520096051,lightning cable 6ft,BROAD,lightning cable 6ft braided
293,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,109119336754127,lightning manual,2,5.15,73,213800949686525,apple cable 6ft,BROAD,apple charging cable 6ft
294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.45,6,266261538779379,apple charger for iphone xs,BROAD,apple iphone xs max charger
295,2,1,2,1,2,1,2,1,53.98,27.99,53.98,27.99,53.98,27.99,53.98,27.99,2,2,2,2,109119336754127,lightning manual,2,3.39,22,252896429798876,fast charger for iphone xs,BROAD,iphone xs max fast charger
296,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,3.85,18,98268041194106,iphone charger for x,BROAD,iphone x chargers
297,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.24,105,253629963406070,iphone charger for xr,BROAD,iphone xr charger
298,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.79,2,253629963406070,iphone charger for xr,BROAD,spigen iphone xr charger
299,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.1,2,277095811856610,iphone xr charger cable,BROAD,iphone charger cable xr
300,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.36,2,252810564620884,iphone xs charger cable,BROAD,iphone xs fast charger cable
301,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.1,12,171242591757315,fast charger for iphone 7 plus,BROAD,fast charger for iphone 7 plus
302,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.47,8,58574320757342,iphone cord for 6,BROAD,6 ft lightening charging cord iphone
303,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,1,0.75,106,236211402395661,travel gifts,BROAD,travel gifts
304,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,269492915958144,travel adapter manual,3,2.84,368,124017393510464,travel essentials,BROAD,travel essentials
305,1,1,1,1,1,1,1,1,23.99,23.99,23.99,23.99,23.99,23.99,23.99,23.99,1,1,1,1,80941779237222,iPhone x leather case manual,1,0.91,12,70420073952462,apple iphone x leather case,EXACT,apple iphone x leather case
306,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80941779237222,iPhone x leather case manual,2,2.37,27,149175727614262,leather case iphone x,EXACT,leather case for iphone x
307,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80941779237222,iPhone x leather case manual,1,0.9400000000000001,124,149175727614262,leather case iphone x,EXACT,leather case iphone x
308,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.5,75,32722218076659,certified charger,BROAD,apple certified charger
309,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.88,75,32722218076659,certified charger,BROAD,apple certified iphone charger cable
310,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.2,8,32722218076659,certified charger,BROAD,apple certified phone charger
311,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.25,10,32722218076659,certified charger,BROAD,apple certified usb 2.1a charger
312,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,3.0,26,32722218076659,certified charger,BROAD,apple chargers for iphone and ipad apple certified
313,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.12,5,32722218076659,certified charger,BROAD,apple iphone 6s charger apple certified
314,1,1,1,1,1,1,1,1,17.99,17.99,17.99,17.99,17.99,17.99,17.99,17.99,1,1,1,1,109119336754127,lightning manual,1,1.85,49,32722218076659,certified charger,BROAD,certified apple iphone charger
315,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.33,2,32722218076659,certified charger,BROAD,certified lighting charger for iphone
316,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.05,16,32722218076659,certified charger,BROAD,ipad certified charger
317,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.47,11,32722218076659,certified charger,BROAD,ipad mini apple certified charger
318,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.32,31,32722218076659,certified charger,BROAD,iphone apple certified quick charger
319,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.6600000000000001,6,32722218076659,certified charger,BROAD,iphone certified apple charger
320,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.71,60,32722218076659,certified charger,BROAD,iphone certified charger cable
321,2,1,2,1,2,1,2,1,35.98,17.99,35.98,17.99,35.98,17.99,35.98,17.99,2,2,2,2,109119336754127,lightning manual,5,10.63,1002,32722218076659,certified charger,BROAD,iphone charger apple certified
322,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.47,8,32722218076659,certified charger,BROAD,iphone charger cables apple certified
323,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,5.15,27,32722218076659,certified charger,BROAD,iphone charger mfi apple certified
324,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,2,1.53,598,32722218076659,certified charger,BROAD,iphone charger mfi certified
325,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,109119336754127,lightning manual,2,3.8200000000000003,186,32722218076659,certified charger,BROAD,iphone chargers apple certified
326,1,1,1,1,1,1,1,1,27.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,1,1,1,1,109119336754127,lightning manual,1,2.02,7,32722218076659,certified charger,BROAD,iphone. apple certified charger
327,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.4,12,20768290225583,mfi charger,BROAD,iphone charger by apple mfi
328,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.31,5,176102818131413,certified charging,BROAD,apple iphone charging cable apple certified
329,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.2800000000000002,44,35276266934256,certified cord,BROAD,iphone cord apple certified
330,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,4,11.55,295,35276266934256,certified cord,BROAD,iphone cords apple certified
331,1,0,1,0,1,0,1,0,17.99,0.0,17.99,0.0,17.99,0.0,17.99,0.0,1,1,1,1,109119336754127,lightning manual,1,2.25,921,35276266934256,certified cord,BROAD,lightening cords apple certified
332,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.21,1,35276266934256,certified cord,BROAD,ophine certified cords
333,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.32,8,127363615162342,certified cable,BROAD,apple certified charge cable strong
334,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.98,16,127363615162342,certified cable,BROAD,apple mfi certified cable
335,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.02,141,127363615162342,certified cable,BROAD,iphone cables apple certified
336,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.32,2,127363615162342,certified cable,BROAD,silver 10' apple-certified braided lightning cable
337,1,1,1,1,1,1,1,1,23.99,23.99,23.99,23.99,23.99,23.99,23.99,23.99,1,1,1,1,80941779237222,iPhone x leather case manual,19,16.45,1849,23392821397381,iphone x leather case,BROAD,iphone x leather case
338,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80941779237222,iPhone x leather case manual,1,1.02,3,23392821397381,iphone x leather case,BROAD,iphone x leather case a1901
339,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80941779237222,iPhone x leather case manual,1,0.98,2,23392821397381,iphone x leather case,BROAD,iphone x leather case lavendar
340,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80941779237222,iPhone x leather case manual,1,1.52,7,23392821397381,iphone x leather case,BROAD,iphone x sleep leather rfid case
341,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80941779237222,iPhone x leather case manual,1,1.55,1,23392821397381,iphone x leather case,BROAD,silicone leather case for iphone x
342,1,1,1,1,1,1,1,1,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,1,1,1,1,176612412977,iphone x/xs/xr/xs max protector manual,3,4.32,3,116552078144980,iphone x screen protector matte,BROAD,iphone x full coverage screen protector matte
343,2,2,2,2,2,2,2,2,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,2,2,2,2,176612412977,iphone x/xs/xr/xs max protector manual,3,3.01,79,116552078144980,iphone x screen protector matte,BROAD,iphone x matte screen protector
344,1,1,0,0,1,1,1,1,14.99,14.99,0.0,0.0,14.99,14.99,14.99,14.99,1,0,1,1,176612412977,iphone x/xs/xr/xs max protector manual,1,0.67,22,116552078144980,iphone x screen protector matte,BROAD,matte iphone x screen protector
345,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,176612412977,iphone x/xs/xr/xs max protector manual,2,2.19,138,194242334204687,iphone xs screen protector matte,BROAD,iphone xs max matte screen protector
346,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,176612412977,iphone x/xs/xr/xs max protector manual,1,0.6000000000000001,11,176706506197000,apple x screen protector,BROAD,apple x screen protector
347,1,1,1,1,1,1,1,1,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,1,1,1,1,176612412977,iphone x/xs/xr/xs max protector manual,1,0.87,83,73647726456764,xs screen protector,BROAD,iphone screen protector xs
348,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,176612412977,iphone x/xs/xr/xs max protector manual,1,0.79,314,73647726456764,xs screen protector,BROAD,iphone xs max screen protector
349,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,176612412977,iphone x/xs/xr/xs max protector manual,1,0.55,2,73647726456764,xs screen protector,BROAD,iphone xs screen protector anti scratch
350,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,176612412977,iphone x/xs/xr/xs max protector manual,1,0.9,4,73647726456764,xs screen protector,BROAD,iphone xs screen protector tempered glass
351,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,176612412977,iphone x/xs/xr/xs max protector manual,1,0.76,725,73647726456764,xs screen protector,BROAD,xs plus screen protector
352,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,176612412977,iphone x/xs/xr/xs max protector manual,1,0.59,1,146476941113297,x pantalla protector,BROAD,super protector de pantalla phone x max 2019
353,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,265911081529562,3350 Portable Charger New Manual,2,1.3599999999999999,257,106489931307714,mini power bank,BROAD,mini power bank
354,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,265911081529562,3350 Portable Charger New Manual,1,1.19,74,179342454254664,compact portable charger,BROAD,compact portable charger
355,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,265911081529562,3350 Portable Charger New Manual,3,3.21,785,70177941150979,lipstick battery charger,BROAD,lipstick battery charger
356,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,3.0,9,33297245949309,apple phone charger,BROAD,apple cell phone charger for apple 7
357,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.26,83,33297245949309,apple phone charger,BROAD,apple phone charger
358,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.92,11,33297245949309,apple phone charger,BROAD,apple phone chargers
359,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.83,11,33297245949309,apple phone charger,BROAD,apple phone pad charger
360,1,0,0,0,1,0,1,0,27.99,0.0,0.0,0.0,27.99,0.0,27.99,0.0,1,0,1,1,109119336754127,lightning manual,1,2.85,4,106041342886095,apple phone cord,BROAD,apple phone chargers 10 and cords
361,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.63,12,106041342886095,apple phone cord,BROAD,charger cords for apple phones
362,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.54,5,74436952868776,apple phone lightning,BROAD,apple phone charger lightning
363,3,1,3,1,3,1,3,1,56.97,17.99,56.97,17.99,56.97,17.99,56.97,17.99,3,3,3,3,109119336754127,lightning manual,1,2.71,4,128979694356618,lightning 6ft,BROAD,lightning 3.0 cable 6ft for i phone
364,1,1,1,1,1,1,1,1,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,1,1,1,1,109119336754127,lightning manual,1,2.2,2,124312395186849,ipad cable,BROAD,3ft cable ipad
365,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,2.34,4,124312395186849,ipad cable,BROAD,ipad cables apple certified
366,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.53,1,43499914666840,ipad charger cable,BROAD,charger cable for ipad mini 2
367,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,109119336754127,lightning manual,1,1.29,24,131809487487403,ipad cord,BROAD,6 foot ipad cord
368,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151337184167619,type c cable manual 1 pack,1,0.93,1,253900367637486,led type c cord,BROAD,led lightd red type c charging cord
369,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,239466965673944,type c 2 pack 6ft Manual,1,1.44,232,264116755535814,chargers for samsung galaxy s8+,BROAD,samsung galaxy s8 charger
370,2,2,1,1,2,2,1,1,21.98,21.98,10.99,10.99,21.98,21.98,10.99,10.99,2,1,2,1,239466965673944,type c 2 pack 6ft Manual,3,3.84,380,26012321192996,chargers for samsung galaxy s9,BROAD,samsung galaxy s9 charger
371,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,239466965673944,type c 2 pack 6ft Manual,1,0.97,367,252794430879604,cord for samsung galaxy s9,BROAD,samsung galaxy s9 cords
372,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,239466965673944,type c 2 pack 6ft Manual,2,2.71,13,204905947023637,chargers for galaxy note 9,BROAD,galaxy note 9 charger
